sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
5033,2016-09-29,12,巴黎,晴,0.13,0.57,22.4,0.0,39.6,67490.0
5034,2016-09-29,12,巴黎,晴,0.13,0.57,22.4,0.0,39.7,67460.0
5035,2016-09-29,12,巴黎,晴,0.13,0.57,22.4,0.0,39.8,67450.0
5036,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,39.8,67640.0
5037,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,39.9,67730.0
5038,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,39.9,67840.0
5039,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.0,68020.0
5040,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.0,68080.0
5041,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.1,68270.0
5042,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.1,68310.0
5043,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.2,68330.0
5044,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.2,68370.0
5045,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.3,68540.0
5046,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.3,68480.0
5047,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.4,68660.0
5048,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.4,68770.0
5049,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.5,68780.0
5050,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.5,68920.0
5051,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.6,69150.0
5052,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.6,69120.0
5053,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.7,69190.0
5054,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.7,69420.0
5055,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.7,69540.0
5056,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.8,69530.0
5057,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.8,69590.0
5058,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.9,69570.0
5059,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.9,69660.0
5060,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,40.9,69690.0
5061,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,41.0,69590.0
5062,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,41.0,69770.0
5063,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,41.0,69880.0
5064,2016-09-29,12,巴黎,晴,0.1,0.51,24.1,0.0,41.1,69970.0
5065,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.1,70000.0
5066,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.1,69810.0
5067,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.2,69830.0
5068,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.2,70100.0
5069,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.2,70200.0
5070,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.2,70100.0
5071,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.3,70100.0
5072,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.3,70100.0
5073,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.3,70100.0
5074,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.3,70100.0
5075,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70300.0
5076,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70200.0
5077,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70300.0
5078,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70200.0
5079,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70300.0
5080,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.4,70300.0
5081,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70500.0
5082,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70600.0
5083,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70700.0
5084,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70600.0
5085,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70700.0
5086,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70800.0
5087,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70800.0
5088,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70700.0
5089,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70600.0
5090,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.5,70600.0
5091,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.6,70600.0
5092,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.6,70500.0
5093,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.6,70400.0
5094,2016-09-29,13,巴黎,晴,0.1,0.51,24.1,0.0,41.6,70400.0
5095,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.6,70500.0
5096,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.6,70700.0
5097,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.6,70700.0
5098,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.6,70700.0
5099,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.6,70700.0
5100,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
5101,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70700.0
5102,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70700.0
5103,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70700.0
5104,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70900.0
5105,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
5106,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
5107,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70700.0
5108,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
5109,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70500.0
5110,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70600.0
5111,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70600.0
5112,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
5113,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
5114,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70400.0
5115,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
5116,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70200.0
5117,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70400.0
5118,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70400.0
5119,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70200.0
5120,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70100.0
5121,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70100.0
5122,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70000.0
5123,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,69930.0
5124,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69960.0
5125,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69810.0
5126,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69780.0
5127,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69840.0
5128,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69640.0
5129,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69630.0
5130,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69500.0
5131,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69430.0
5132,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69550.0
5133,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69340.0
5134,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69400.0
5135,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69260.0
5136,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.7,69140.0
5137,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.7,68940.0
5138,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68970.0
5139,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68900.0
5140,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68910.0
5141,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.5,68610.0
5142,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.5,68610.0
5143,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.4,68490.0
5144,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.4,68290.0
5145,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.3,67970.0
5146,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.3,68150.0
5147,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.2,67920.0
5148,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.2,68000.0
5149,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.1,67820.0
5150,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.1,67760.0
5151,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.0,67760.0
5152,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.0,67630.0
5153,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.9,67570.0
5154,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.8,67380.0
5155,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.8,67030.0
5156,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.7,67210.0
5157,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.7,66950.0
5158,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.6,66910.0
5159,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.5,66970.0
5160,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.5,66710.0
5161,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.4,66690.0
5162,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.3,66530.0
5163,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.3,66270.0
5164,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.2,66310.0
5165,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.2,66280.0
5166,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.1,66100.0
5167,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.0,66100.0
5168,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.9,65960.0
5169,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.9,65870.0
5170,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.8,65650.0
5171,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.7,65390.0
5172,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.7,65210.0
5173,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.6,65050.0
5174,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.5,64840.0
5175,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.4,64870.0
5176,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.4,64690.0
5177,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.3,64480.0
5178,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.2,64520.0
5179,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.1,64170.0
5180,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.0,63980.0
5181,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.0,63660.0
5182,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.9,63780.0
5183,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.8,63660.0
5184,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.7,63380.0
5185,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.6,63140.0
5186,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.6,63110.0
5187,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.5,62820.0
5188,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.4,62790.0
5189,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.3,62760.0
5190,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.2,62520.0
5191,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.1,62410.0
5192,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.0,62300.0
5193,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.9,61990.0
5194,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.8,61770.0
5195,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.8,61500.0
5196,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.7,61270.0
5197,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.6,61110.0
5198,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.5,60950.0
5199,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.4,60800.0
5200,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.3,60470.0
5201,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.2,60100.0
5202,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.1,60010.0
5203,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.0,59980.0
5204,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.9,59710.0
5205,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.8,59540.0
5206,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.7,59500.0
5207,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.6,59250.0
5208,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.5,58960.0
5209,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.4,58960.0
5210,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.3,58710.0
5211,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.2,58400.0
5212,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.1,58280.0
5213,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.0,58240.0
5214,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,34.9,58140.0
5215,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.8,57930.0
5216,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.7,57640.0
5217,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.6,57370.0
5218,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.5,57250.0
5219,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.4,56880.0
5220,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.2,56700.0
5221,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.1,56630.0
5222,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.0,56460.0
5223,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.9,56280.0
5224,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.8,55910.0
5225,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.7,55730.0
5226,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.6,55670.0
5227,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.5,55550.0
5228,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.3,54920.0
5229,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.2,54700.0
5230,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.1,54700.0
5231,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.0,54330.0
5232,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.9,54300.0
5233,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.8,53970.0
5234,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.7,53680.0
5235,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.5,53560.0
5236,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.4,53160.0
5237,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.3,53110.0
5238,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.2,52600.0
5239,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.1,52420.0
5240,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.9,52230.0
5241,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.8,51960.0
5242,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.7,52110.0
5243,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.6,51560.0
5244,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.4,51190.0
5245,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.3,51140.0
5246,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.2,50710.0
5247,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.1,50680.0
5248,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.9,50680.0
5249,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.8,50380.0
5250,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.7,50290.0
5251,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.6,49920.0
5252,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.4,49680.0
5253,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.3,49480.0
5254,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.2,49030.0
5255,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.1,48690.0
5256,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.9,48400.0
5257,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.8,48130.0
5258,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.7,47990.0
5259,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.5,47860.0
5260,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.4,47610.0
5261,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.3,47400.0
5262,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.1,47200.0
5263,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.0,46720.0
5264,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.9,46410.0
5265,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.7,46170.0
5266,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.6,45990.0
5267,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.5,45790.0
5268,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.3,45560.0
5269,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.2,45320.0
5270,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.1,44940.0
5271,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.9,44520.0
5272,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.8,44240.0
5273,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.7,43950.0
5274,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.5,43690.0
5275,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.4,43500.0
5276,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.2,43280.0
5277,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.1,43060.0
5278,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.0,42800.0
5279,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.8,42490.0
5280,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.7,42110.0
5281,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.5,41870.0
5282,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.4,41520.0
5283,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.3,41230.0
5284,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.1,40930.0
5285,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.0,40570.0
5286,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.8,40500.0
5287,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.7,40140.0
5288,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.5,39940.0
5289,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.4,39610.0
5290,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.3,39350.0
5291,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.1,39140.0
5292,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.0,39020.0
5293,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.8,38650.0
5294,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.7,38360.0
5295,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.5,38120.0
5296,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.4,37740.0
5297,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.2,37560.0
5298,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.1,37270.0
5299,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.9,36890.0
5300,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.8,36590.0
5301,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.6,36310.0
5302,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.5,36080.0
5303,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.3,35770.0
5304,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.2,35460.0
5305,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,23.0,35140.0
5306,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.9,34950.0
5307,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.7,34750.0
5308,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.6,34520.0
5309,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.4,34340.0
5310,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.3,33880.0
5311,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.1,33630.0
5312,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.0,33250.0
5313,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.8,32910.0
5314,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.7,32610.0
5315,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.5,32330.0
5316,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.4,31970.0
5317,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.2,31730.0
5318,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.1,31450.0
5319,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.9,31100.0
5320,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.8,30830.0
5321,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.6,30510.0
5322,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.5,30320.0
5323,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.3,29940.0
5324,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.1,29570.0
5325,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.0,29250.0
5326,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.8,29060.0
5327,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.7,28810.0
5328,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.5,28590.0
5329,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.4,28280.0
5330,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.2,28010.0
5331,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.0,27740.0
5332,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.9,27540.0
5333,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.7,27250.0
5334,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.6,26980.0
5335,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.4,26700.0
5336,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.3,26400.0
5337,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.1,26130.0
5338,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.9,25780.0
5339,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.8,25490.0
5340,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.6,25250.0
5341,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.5,24850.0
5342,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.3,24610.0
